Symbol,Yahoo_Symbol,Date,Open,High,Low,Close,Volume,SMA20,SMA50,SMA100,SMA200,EMA9,EMA20,EMA50,RSI14,ATR14,ATR_Pct,Volume_Ratio,52W_High,52W_Low,Distance_200DMA_Pct,Distance_52W_High_Pct,Support,Resistance,Pivot,Return_5D_Pct,Return_20D_Pct,Return_60D_Pct,Above_200DMA,Near_200DMA,Recent_200DMA_Cross_Down,Breakout,Near_Breakout,Technical_Score,Trend_Score,Momentum_Score,RSI_Score,Volume_Score,Position_Score,Breakout_Score,Setup,name,series,isin,Above_20DMA,Above_50DMA
GENSOL,GENSOL.NS,2026-09-18,16.440000534057617,17.299999237060547,16.440000534057617,17.100000381469727,30824.0,17.310000038146974,17.78060001373291,19.727700023651124,22.247600078582764,17.12254389011362,17.30560040125776,18.11284315742518,44.18854750066414,0.7784151829690392,4.552135471368541,0.6103695900341679,46.02000045776367,16.399999618530273,-23.137775215891754,-62.84224204394826,16.399999618530273,19.15999984741211,16.986666361490887,-1.4976971183215282,-6.147085478010162,-23.999998304578995,False,False,False,False,False,26.09,0.0,18.51,72.38,36.36,0.0,35.0,Weak / Avoid,Gensol Engineering Limited,BZ,INE06H201014,False,False
GENUSPAPER,GENUSPAPER.NS,2026-09-18,11.180000305175781,11.449999809265137,11.180000305175781,11.40999984741211,40231.0,12.011999893188477,11.940799980163574,12.221599988937378,12.388099999427796,11.81489236563644,11.95967285289702,12.015883119316033,42.490895156540425,0.7456858677778935,6.5353714088525745,0.25152754011179973,18.600000381469727,8.670000076293945,-7.89548156747899,-38.65591605697312,10.869999885559082,14.199999809265137,11.239999771118164,-6.398685478434329,-0.1749821279936059,-7.611340121640964,False,False,True,False,False,32.45,25.0,43.56,68.98,23.8,0.0,35.0,Weak / Avoid,Genus Paper & Boards Limited,EQ,INE949P01018,False,False
GENUSPOWER,GENUSPOWER.NS,2026-09-18,305.0,315.6499938964844,304.6000061035156,310.75,3184194.0,328.3875,320.02699890136716,318.8134991455078,296.2786323547363,315.411294800508,321.0876900039683,320.41150011243263,42.46190866918338,11.720313857718466,3.77162151495365,1.3103694380876125,363.0,206.36048889160156,4.884377766378045,-14.393939393939393,291.0,353.5,302.71666463216144,-3.822347839745599,-8.048531210103427,-6.961077844311381,True,False,False,False,False,49.08,25.0,28.33,68.92,60.86,89.08,35.0,Neutral Watch,Genus Power Infrastructures Limited,EQ,INE955D01029,False,False
GEOJITFSL,GEOJITFSL.NS,2026-09-18,80.12000274658203,83.5,79.55999755859375,81.98999786376953,713593.0,81.26599998474121,79.77220001220704,77.05249961853028,72.25924985885621,79.95433038290047,80.35846526306861,79.38805707569882,55.733441342534505,3.007121287148642,3.6676684540779276,1.6211733311644778,86.5,50.86000061035156,13.466439277906094,-5.213875302000536,75.36000061035156,86.5,76.75333404541016,2.333992827112419,2.474685257685394,3.7322835451317093,True,False,False,False,False,60.77,25.0,57.94,95.47,71.74,100.0,35.0,Neutral Watch,Geojit Financial Services Limited,EQ,INE007B01023,True,True
GESHIP,GESHIP.NS,2026-09-18,1425.0,1439.699951171875,1413.699951171875,1432.0999755859375,465939.0,1366.92998046875,1363.5699975585937,1430.0199987792969,1351.9995001220702,1401.675696246257,1379.2232283588733,1377.1806696870046,63.58549433790115,35.3978367720019,2.471743410058996,0.5083980125363795,1798.0,971.0999755859375,5.924593570976544,-20.350390679313822,1291.5,1428.699951171875,1413.7666422526042,1.4091506232916329,9.212226207553975,-4.462976945567876,True,False,True,False,True,62.58,25.0,64.85,88.83,32.79,97.4,75.0,Pre-Breakout Watch,The Great Eastern Shipping Company Limited,EQ,INE017A01032,True,True
GFLLIMITED,GFLLIMITED.NS,2026-09-18,56.02000045776367,56.97999954223633,55.15999984741211,56.43000030517578,23959.0,56.970999526977536,51.441399841308595,49.12400001525879,49.608650093078616,56.94203444149639,56.174472551389854,52.99423855633803,52.97611918694404,3.042094609816122,5.390917230842368,0.16954291911170238,81.0,37.25,13.750324186000928,-30.333332956573113,51.22999954223633,63.9900016784668,54.790000915527344,-1.604181679900929,-0.5813918712401223,19.58042370706292,True,False,True,False,False,53.31,25.0,64.5,89.95,20.93,100.0,35.0,Neutral Watch,GFL Limited,EQ,INE538A01037,False,True
GFSTEELS,GFSTEELS.NS,2026-09-18,25.440000534057617,25.440000534057617,25.440000534057617,25.440000534057617,4818.0,17.05349998474121,15.481799964904786,14.330399932861328,12.989549908638,20.57481628460167,18.182814814199332,16.101529134027476,99.99999771205552,0.6163259198178855,2.422664728299764,3.0581738550890223,25.440000534057617,9.729999542236328,95.84974624209354,0.0,15.0,23.079999923706055,23.079999923706055,40.165295144604876,69.60000356038411,86.9213899764973,True,False,False,True,True,72.4,25.0,100.0,16.0,100.0,100.0,100.0,Strong Breakout Watch,Grand Foundry Limited,BE,INE534A01028,True,True
GHCL,GHCL.NS,2026-09-18,422.0,428.0,418.29998779296875,421.70001220703125,157583.0,431.5125,434.5170001220703,443.54849914550783,478.4870001220703,423.89761549120715,428.5512332681749,434.46290039865994,36.461532086138895,7.669833692014676,1.8187890609425013,1.3974076001989924,667.2000122070312,415.0,-11.86803150358353,-36.795562875952356,415.0,458.0,419.81667073567706,0.130599149594679,-4.679019433778886,-1.7245382873984916,False,False,False,False,False,31.01,0.0,39.26,56.92,63.91,0.0,35.0,Weak / Avoid,GHCL Limited,EQ,INE539A01019,False,False
GHCLTEXTIL,GHCLTEXTIL.NS,2026-09-18,125.4000015258789,125.5999984741211,122.5,124.51000213623047,222126.0,130.16599960327147,122.08219985961914,108.60429954528809,92.53204963684082,127.4477201206905,127.96324414406011,121.53799404725973,46.77444863967731,5.660904907451497,4.546546309795831,0.3124708103989818,144.58999633789062,65.26000213623047,34.558785442333814,-13.887540431729084,117.02999877929688,144.58999633789062,120.93000030517578,-6.058541992353106,0.5978876248159848,34.474572913744915,True,False,False,False,False,54.34,25.0,78.78,77.55,25.94,100.0,35.0,Momentum Watch,GHCL Textiles Limited,EQ,INE0PA801013,False,True
GICHSGFIN,GICHSGFIN.NS,2026-09-18,136.3000030517578,141.0,135.6199951171875,139.35000610351562,89007.0,139.24449920654297,144.10499938964844,148.89039978027344,153.88454963684083,137.5883255336627,139.27593057574828,143.2888054201637,47.61337639110397,3.5069116257033714,2.516621077933987,1.1002645371835442,184.0,130.0500030517578,-9.445096059107904,-24.266301030698035,132.94000244140625,148.3800048828125,134.62000020345053,2.372914415363714,1.2423762870168886,-12.742636965310572,False,False,True,False,False,38.25,25.0,42.29,79.23,53.51,0.0,35.0,Weak / Avoid,GIC Housing Finance Limited,EQ,INE289B01019,True,False
GICL,GICL.NS,2026-09-18,25.139999389648438,25.139999389648438,23.600000381469727,24.579999923706055,144572.0,24.114999961853027,20.90880001068115,25.73930009841919,34.98000004768372,24.43407558956023,23.82535092774181,23.2411850799754,66.50102155639479,1.1668023789840618,4.746958432081789,0.6924833521535925,169.9499969482422,15.609999656677246,-29.7312753281895,-85.5369224094827,22.649999618530273,25.399999618530273,24.53000005086263,0.7377061802865015,2.459358725372729,22.288554513493743,False,False,False,False,False,41.25,25.0,72.75,83.0,39.24,0.0,35.0,Momentum Watch,Globe International Carriers Limited,BE,INE947T01022,True,True
GICRE,GICRE.NS,2026-09-18,340.75,353.25,340.54998779296875,351.0,1183930.0,350.79000091552734,355.75000244140625,367.1160015869141,372.5892501831055,346.8557918095728,349.91557345399355,355.6925345161802,49.61600887512305,8.016640975267357,2.283943297796968,0.99014045312058,417.95001220703125,337.0,-5.794383539647385,-16.018664972276063,337.0,363.0,338.96666463216144,2.123941674046703,-2.4457999142657894,-2.756617778232462,False,False,True,False,False,38.92,25.0,42.9,83.23,49.65,3.64,35.0,Weak / Avoid,General Insurance Corporation of India,EQ,INE481Y01014,True,False
GILLANDERS,GILLANDERS.NS,2026-09-18,103.0,106.0,98.5999984741211,104.5199966430664,1721.0,103.18149948120117,94.8184001159668,93.74639984130859,93.7539497756958,103.30593274131903,101.57246017811764,97.28916874195504,62.287783451500815,5.401568163918542,5.1679758298928995,0.15962232301028595,129.39999389648438,76.0,11.483299522983437,-19.227201257305417,88.80000305175781,109.55000305175781,103.47000122070312,2.2700584775938504,17.372254981638903,13.386847794572798,True,False,False,False,False,58.12,25.0,95.45,91.42,20.59,100.0,35.0,Momentum Watch,Gillanders Arbuthnot & Company Limited,EQ,INE047B01011,True,True
GILLETTE,GILLETTE.NS,2026-09-18,7340.0,7340.0,7031.5,7073.0,52262.0,7360.375,7580.44,7693.455,7910.0725,7282.9390167755955,7366.991856403148,7515.043704924236,29.315866887171737,127.1664308021777,1.7979136264976345,3.186105065505911,10553.0,7031.5,-10.582361918933113,-32.976404813797025,7180.0,7582.5,7250.333333333333,-4.2312639631710836,-5.843982960596383,-8.368959709806967,False,False,False,False,False,33.14,0.0,31.62,42.63,100.0,0.0,35.0,Weak / Avoid,Gillette India Limited,EQ,INE322A01010,False,False
GINNIFILA,GINNIFILA.NS,2026-09-18,41.70000076293945,42.5,41.0,42.349998474121094,15490.0,43.35800037384033,45.75260009765625,45.3921000289917,42.196350021362306,42.16626742696874,43.07577772528298,44.49016957117847,43.92427576504542,1.7099884908887035,4.037753370720025,0.4314402696153525,57.849998474121094,31.5,0.3641273538611767,-26.793431994529517,40.099998474121094,46.0,41.44000116984049,0.047239882356286955,-4.660062539740006,-18.82307847323189,True,True,True,False,False,39.07,25.0,25.62,71.85,30.1,52.91,35.0,200 DMA Recovery Watch,Ginni Filaments Limited,BE,INE424C01010,False,False
GIPCL,GIPCL.NS,2026-09-18,186.0,189.05999755859375,185.25999450683594,188.35000610351562,253911.0,196.61650009155272,177.46539947509766,167.92819961547852,156.06034992218017,193.86850646436721,192.37178537010618,181.76586816918666,48.47219240515903,6.573068821931182,3.4898160918129606,0.2555580074686335,211.7100067138672,119.9000015258789,20.69049325945813,-11.033961489559319,167.24000549316406,211.7100067138672,185.99666849772134,-6.433182688483374,10.67693865891217,18.058176024686446,True,False,True,False,False,55.6,25.0,85.8,80.94,23.94,100.0,35.0,Momentum Watch,Gujarat Industries Power Company Limited,EQ,INE162A01010,False,True
GKENERGY,GKENERGY.NS,2026-09-18,119.91999816894531,123.0,118.22000122070312,119.7699966430664,561130.0,128.47600059509278,131.12399963378905,133.36700004577636,129.0631001663208,123.76174443666645,126.59482406450952,129.8625296973471,33.62981239969761,4.419939718711049,3.690356385233249,0.870726254096489,239.60000610351562,87.19999694824219,-7.200434137471179,-50.0125235425405,118.19999694824219,144.35000610351562,119.72666676839192,-6.3199076476252,-2.8629410554106838,-18.17312247146313,False,False,True,False,False,30.97,25.0,29.74,51.26,45.48,0.0,35.0,Weak / Avoid,GK Energy Limited,EQ,INE1AG301022,False,False
GKWLIMITED,GKWLIMITED.NS,2026-09-18,1604.9000244140625,1604.9000244140625,1566.0,1587.0999755859375,208.0,1581.645001220703,1629.4400024414062,1685.5609985351562,1668.8405004882814,1577.7766526349842,1586.6024203757884,1622.14580985564,48.52289422218249,50.64063092047883,3.190765024224951,0.1163668913815771,1985.4000244140625,1375.0,-4.898042975253036,-20.061450787262515,1503.800048828125,1629.0,1573.0333251953125,-0.1070035995682006,-1.0536174821734745,-12.844592224824957,False,False,True,False,False,34.28,25.0,37.62,81.05,19.07,10.82,35.0,Weak / Avoid,GKW Limited,EQ,INE528A01020,True,False
GLAND,GLAND.NS,2026-09-18,2907.199951171875,2978.0,2904.0,2961.89990234375,492452.0,2905.175,2732.8080078125,2478.277004394531,2106.1100024414063,2917.1535752186282,2890.529428889695,2744.8983783594313,59.57061042220475,88.28902649682539,2.9808241131633895,0.811143246129543,3042.0,1573.5999755859375,40.63367530234938,-2.6331393049391805,2776.10009765625,3042.0,2889.666748046875,1.355091977345202,5.057987835487698,27.954891993510245,True,False,False,False,False,60.41,25.0,82.48,96.86,43.39,100.0,35.0,52W High Watch,Gland Pharma Limited,EQ,INE068V01023,True,True
GLAXO,GLAXO.NS,2026-09-18,2800.0,2900.0,2800.0,2838.800048828125,125265.0,2942.8999755859377,2730.877978515625,2525.4519848632813,2493.604997558594,2873.0777401436712,2875.3579572519316,2754.4907430305507,48.67588200020607,89.23779784148631,3.1435041674852817,1.168842256915755,3120.699951171875,2088.10009765625,13.843213003162091,-9.033226736133082,2755.89990234375,3120.699951171875,2830.0332845052085,-1.7784202896726664,-6.384377382613393,19.95267183667895,True,False,True,False,False,55.57,25.0,53.19,81.35,55.91,100.0,35.0,Neutral Watch,GlaxoSmithKline Pharmaceuticals Limited,EQ,INE159A01016,False,True
GLENMARK,GLENMARK.NS,2026-09-18,2409.800048828125,2447.39990234375,2396.800048828125,2447.39990234375,545520.0,2438.5249755859377,2331.83798828125,2292.8059887695313,2188.2359942626954,2423.641851320309,2410.9064904420775,2354.4136858799575,58.04175132469677,57.175972935537835,2.336192498854941,1.1396223277567352,2537.60009765625,1792.5999755859375,11.843508139001123,-3.5545472825213698,2295.300048828125,2537.60009765625,2407.0999348958335,1.1656726083437041,5.586953943483741,13.600074883091494,True,False,False,False,False,61.03,25.0,72.05,99.92,54.89,100.0,35.0,52W High Watch,Glenmark Pharmaceuticals Limited,EQ,INE935A01035,True,True
GLFL,GLFL.NS,2026-09-18,5.349999904632568,5.349999904632568,5.03000020980835,5.059999942779541,320.0,5.556499981880188,5.562199983596802,6.0074999904632564,5.7217999982833865,5.316597473264569,5.462204581136845,5.628554160704318,36.13536852224877,0.3284128005683633,6.490371626130114,0.04660544846820999,9.34000015258789,3.6600000858306885,-11.566291301730125,-45.82441263261076,4.96999979019165,6.170000076293945,5.253333409627278,-3.802286642577024,-12.456751572551973,-22.15384703416091,False,False,True,False,False,19.04,0.0,7.36,56.27,16.63,0.0,35.0,Weak / Avoid,Gujarat Lease Financing Limited,EQ,INE540A01017,False,False
GLOBAL,GLOBAL.NS,2026-09-18,127.80000305175781,131.0,125.05999755859375,130.16000366210938,143869.0,117.93900032043457,109.03080017089843,106.92810005187988,100.19465019226074,125.4416126216881,119.8108548187954,112.4562520697049,74.28343405462317,5.5651488621724745,4.275621316529307,0.7945416097601116,131.97999572753906,55.29999923706055,29.907139165962416,-1.3789908503913706,104.4000015258789,131.97999572753906,128.4566650390625,5.341539522437921,22.45743018249893,22.769296154869956,True,False,False,False,True,66.54,25.0,100.0,67.43,42.81,100.0,75.0,Pre-Breakout Watch,Global Education Limited,EQ,INE291W01037,True,True
GLOBALE,GLOBALE.NS,2026-09-18,10.949999809265137,11.850000381469727,10.930000305175781,11.0,8037.0,11.371999979019165,11.098799972534179,11.935799980163575,11.804550004005431,11.263127911448375,11.263608187993423,11.345502654697794,46.53664849210046,0.6895587200146073,6.26871563649643,1.7541523888512998,15.399999618530273,9.199999809265137,-6.815592324420983,-28.571426802088418,10.649999618530273,12.25,11.333333333333334,1.3824849148065699,-5.1724169115389795,-12.0,False,False,True,False,False,39.53,25.0,30.06,77.07,76.4,0.0,35.0,Weak / Avoid,Globale Tessile Limited,EQ,INE0URU01010,False,False
GLOBALVECT,GLOBALVECT.NS,2026-09-18,127.69999694824219,132.77999877929688,125.0,131.5800018310547,6742.0,141.39449806213378,150.8397999572754,159.15780021667481,169.4038000869751,134.6141006148721,140.24506498700194,148.7884136733452,29.326257069307488,6.025516746143062,4.579356028494109,0.8737348210930109,248.0,125.0,-22.327597277334377,-46.943547648768266,125.5,154.9499969482422,128.9499994913737,-5.35855355941467,-11.703128399808527,-20.854134236959588,False,False,False,False,False,21.72,0.0,9.91,42.65,45.58,0.0,35.0,Weak / Avoid,Global Vectra Helicorp Limited,EQ,INE792H01019,False,False
GLOBE,GLOBE.NS,2026-09-18,1.7899999618530273,2.0999999046325684,1.75,2.069999933242798,2740470.0,1.9214999854564667,2.023000009059906,2.181300004720688,2.400450008511543,1.8803338587099767,1.9135137085756293,2.013517146387893,60.763283712675126,0.09419295890017484,4.550384634680402,5.2916773391212555,3.2899999618530273,1.75,-13.766171930139414,-37.08206816887283,1.75,2.0899999141693115,1.7699999809265137,13.736256790426204,4.0200966493803225,-6.334846266408267,False,False,False,False,True,57.12,25.0,52.97,94.47,100.0,0.0,75.0,Pre-Breakout Watch,GLOBE ENTERPRISES (INDIA) LIMITED,EQ,INE581X01021,True,True
GLOBECIVIL,GLOBECIVIL.NS,2026-09-18,43.79999923706055,43.79999923706055,42.0,42.2599983215332,21470.0,44.97649974822998,42.79859992980957,43.06759994506836,47.298749980926516,43.740166392485925,44.224531850028484,43.66779208336429,40.408626074017846,2.486958636386561,5.884899988553367,0.3010335672758145,80.0,33.5,-10.653033455271476,-47.175002098083496,41.0,49.47999954223633,43.256666819254555,-5.140293950044161,-0.1889509465431538,-2.5818412148570613,False,False,True,False,False,32.69,25.0,47.56,64.82,25.54,0.0,35.0,Weak / Avoid,Globe Civil Projects Limited,EQ,INE0V3U01015,False,False
GLOBUSSPR,GLOBUSSPR.NS,2026-09-18,837.4500122070312,841.3499755859375,815.2999877929688,819.75,68570.0,879.0474975585937,890.8659973144531,898.5940002441406,926.1562503051758,842.6166098225585,863.7776139105835,882.8557026742523,30.706743490826312,22.32969180816822,2.7239636240522382,0.7994427102005602,1252.800048828125,800.0499877929688,-11.489017136159706,-34.566573431506654,810.25,928.0499877929688,835.3833414713541,-2.3816612086930644,-9.559799435142002,-5.395268320830926,False,False,True,False,False,24.24,0.0,26.56,45.41,42.98,0.0,35.0,Weak / Avoid,Globus Spirits Limited,EQ,INE615I01010,False,False
GLOSTERLTD,GLOSTERLTD.NS,2026-09-18,578.5,587.0,578.2000122070312,586.2000122070312,325.0,592.725,632.7210009765626,653.2525024414062,624.4032521057129,586.5223408212664,596.7971130766792,621.1289789270437,40.34320994876971,18.86731989008467,3.21858060341036,0.4122795889889636,756.4500122070312,495.0,-6.118360173469073,-22.506444213448518,570.0,629.0,580.6666666666666,-2.210359451193711,-0.870882487786262,-18.605942478306968,False,False,True,False,False,31.28,25.0,33.37,64.69,29.43,1.05,35.0,Weak / Avoid,Gloster Limited,EQ,INE350Z01018,False,False
GLOTTIS,GLOTTIS.NS,2026-09-18,57.709999084472656,59.70000076293945,57.709999084472656,59.47999954223633,24282.0,61.8189998626709,64.73119979858399,64.73330013275147,58.802900066375734,59.34758183530553,61.111480597281314,63.23885701594639,38.28863715780749,2.1329488873236206,3.585993449460316,0.5132280612018438,93.0,37.0,1.1514729292199766,-36.04301124490718,56.5,68.5999984741211,57.88333384195963,1.2597852274846,-9.892444148869462,-11.894537609094069,True,True,True,False,False,38.02,25.0,20.7,60.58,32.96,59.21,35.0,200 DMA Recovery Watch,Glottis Limited,EQ,INE0TQE01026,False,False
